,CountryID,Country,League,Season,Club,ClubID,Squad,avgAge,Foreigners,avgMarketValue,totalMarketValue,Stadium,StadiumCap,Club_income,Club_expenditure,Club_OverallBalance,Coach,Club_victories,Players,Rank
324,75,Italy,Serie A,2017,Chievo Verona,862,36,27.4,16,€1.53m,€55.23m,Marcantonio Bentegodi,31.045 Seats,€17.67m,€2.95m,+€14.72m,Lorenzo D'Anna;Rolando Maran,,Stefano Sorrentino;Andrea Seculin;Alessandro Confente;Filippo Pavoni;Mattia Bani;Nenad Tomović;Dario Dainelli;Alessandro Gamberini;Michele Rigione;Bostjan Cesar;Strahinja Tanasijevic;Massimo Gobbi;Fabio Depaoli;Fabrizio Cacciatore;Kevin Yamga;Nicolas Frey;Ivan Radovanovic;Nicola Rigoni;Perparim Hetemaj;Samuel Bastien;Gianluca Gaudino;Antonio Cinelli;Mehdi Léris;Emanuele Giaccherini;Sofian Kiyine;Pawel Jaroszynski;Lucas Castro;Valter Birsa;Luca Garritano;Emanuel Vignato;Manuel Pucciarelli;Roberto Inglese;Mariusz Stepinski;Riccardo Meggiorini;Alejandro Rodríguez;Sergio Pellissier,13.0
325,75,Italy,Serie A,2017,FC Crotone,4083,40,24.1,19,€1.20m,€47.88m,Ezio Scida,16.640 Seats,0,€3.00m,€-3.00m,Davide Nicola;Walter Zenga,Relegated from 1st league,Alex Cordaz;Marco Festa;Aniello Viscovo;Francesco Latella;Giacomo Figliuzzi;Federico Ceccherini;Marco Capuano;Arlind Ajeti;Noë Dussenne;Stefan Simic;Leandro Cabrera;Daniel Pavlovic;Giuseppe Cuomo;Bruno Martella;Davide Faraoni;Mario Sampirisi;Rolando Mandragora;Andrea Barberis;Aristóteles Romero;Ahmad Benali;Marcus Rohdén;Giovanni Crociata;Niccolò Zanellato;Mariano Izco;Cazim Suljic;Pasquale Giannotti;Oliver Kragl;Andrej Kotnik;Adrian Stoian;Aleksandar Tonev;Federico Ricci;Andrea Nalini;Maxwell Acosty;Moussa Diaby;Giuseppe Borello;Marcello Trotta;Ante Budimir;Simy;Marco Tumminello;Luka Markovic,18.0
326,75,Italy,Serie A,2018,Juventus FC,506,59,25.0,25,€14.76m,€871.05m,Allianz Stadium,41.507 Seats,€112.54m,€263.20m,€-150.66m,Massimiliano Allegri,Italian Super Cup winner;Italian Champion,Wojciech Szczesny;Emil Audero;Mattia Perin;Carlo Pinsoglio;Laurentiu Branescu;Mattia Del Favero;Leonardo Bonucci;Daniele Rugani;Medhi Benatia;Giorgio Chiellini;Martín Cáceres;Andrea Barzagli;Luca Marrone;Dario Del Fabro;Stefano Pellizzari;Luca Coccolo;Paolo Gozzi;Alex Sandro;Leonardo Spinazzola;Rogério;João Cancelo;Mattia De Sciglio;Francesco Pezziardi;Emre Can;Daouda Peeters;Miralem Pjanic;Rodrigo Bentancur;Blaise Matuidi;Stefano Sturaro;Sami Khedira;Manolo Portanova;Hans Nicolussi Caviglia;Matheus Pereira;Grigoris Kastanos;Simone Muratore;Nicolò Fagioli;Juan Cuadrado;Nicola Mosti;Marko Pjaca;Stephy Mavididi;Federico Bernardeschi;Douglas Costa;Riccardo Orsolini;Luca Clemenza;Paulo Dybala;Stefano Beltrame;Giorgio Siani;Cristiano Ronaldo;Moise Kean;Gonzalo Higuaín;Mario Mandzukic;Alberto Cerri;Andrea Favilli;Leonardo Mancuso;Eric Lanini;Stefano Padovan;Alhassane Soumah;Davide Cais;Pablo Moreno,1.0
327,75,Italy,Serie A,2018,SSC Napoli,6195,54,24.3,27,€11.98m,€646.80m,Stadio Diego Armando Maradona,54.726 Seats,€100.80m,€71.00m,+€29.80m,Carlo Ancelotti,,Alex Meret;Luigi Sepe;David Ospina;Orestis Karnezis;Nikita Contini;Davide Marfella;Maurizio Schaeper;Alessandro D'Andrea;Antonio Pio Daniele;João Pedro Piai;Kalidou Koulibaly;Nikola Maksimovic;Lorenzo Tonelli;Raúl Albiol;Vlad Chiriches;Sebastiano Luperto;Igor Lasicki;Faouzi Ghoulam;Mário Rui;Armando Anastasio;Luigi D'Ignazio;Elseid Hysaj;Kévin Malcuit;Pio Schiavi;Allan;Amadou Diawara;Luca Palmiero;Umberto Otranto;Fabián Ruiz;Piotr Zielinski;Marek Hamsik;Alberto Grassi;Marko Rog;Zinédine Machach;Mario Prezioso;Antonio Romano;Karim Zedadka;Simone Verdi;Gianluca Gaetano;Lorenzo Insigne;Amin Younes;Leandrinho;Alessio Zerbin;Raffaele Russo;José Callejón;Adam Ounas;Roberto Insigne;Amato Ciciretti;Alfredo Bifulco;Dries Mertens;Arkadiusz Milik;Roberto Inglese;Carlos Vinícius;Gennaro Tutino,2.0
328,75,Italy,Serie A,2018,Inter Milan,46,60,24.0,30,€10.30m,€617.93m,Giuseppe Meazza,75.923 Seats,€91.17m,€97.60m,€-6.43m,Luciano Spalletti,,Ionut Radu;Samir Handanovic;Raffaele Di Gennaro;Daniele Padelli;Michele Di Gregorio;Marco Pissardo;Tommaso Berni;Milan Skriniar;Stefan de Vrij;Alessandro Bastoni;Danilo D'Ambrosio;Zinho Vanheusden;Andreaw Gravillon;Miranda;Andrea Ranocchia;Manuel Lombardoni;Ryan Nolan;Dalbert;Cristian Ansaldi;Federico Dimarco;Marco Sala;Andrea Cagnano;Sime Vrsaljko;Cédric Soares;Gabriele Zappa;Alessandro Mattioli;Andrea Bandini;Marcelo Brozovic;Radja Nainggolan;Matías Vecino;João Mário;Roberto Gagliardini;Borja Valero;Lorenzo Gavioli;Thomas Schirò;Maj Roric;Andrea Romanò;Tommaso Brignoli;Antonio Candreva;Ivan Perisic;Kwadwo Asamoah;Xian Emmers;Yann Karamoh;Matteo Politano;Axel Bakayoko;Davide Merola;Rigoberto Rivas;Matteo Rover;Vincenzo Tommasone;Moussa Souare;Mauro Icardi;Lautaro Martínez;Keita Baldé;Andrea Pinamonti;Facundo Colidio;Eddie Salcedo;Rey Manaj;Samuele Longo;Andrea Adorante;Sebastiano Esposito,4.0
329,75,Italy,Serie A,2018,AC Milan,5,45,24.4,22,€12.86m,€578.48m,Giuseppe Meazza,75.923 Seats,€88.10m,€194.64m,€-106.54m,Gennaro Gattuso,,Gianluigi Donnarumma;Alessandro Plizzari;Pepe Reina;Antonio Donnarumma;Matteo Soncin;Alessio Romagnoli;Mattia Caldara;Ricardo Rodríguez;Mateo Musacchio;Gustavo Gómez;Cristián Zapata;Matteo Gabbia;Stefan Simic;Diego Laxalt;Ivan Strinic;Gian Filippo Felicioli;Tiago Dias;Andrés Llamas;Davide Calabria;Andrea Conti;Ignazio Abate;Raoul Bellanova;Tiemoué Bakayoko;Manuel Locatelli;Lucas Biglia;Riccardo Montolivo;Alexandro Cavagnera;Franck Kessié;Giacomo Bonaventura;Hakan Calhanoglu;Andrea Bertolacci;José Mauri;Emanuele Torrasi;Marco Brescianini;Lucas Paquetá;Alen Halilovic;Fabio Borini;Suso;Samu Castillejo;Krzysztof Piatek;Gonzalo Higuaín;Patrick Cutrone;André Silva;Frank Tsadjout;Ismet Sinani,5.0
330,75,Italy,Serie A,2018,AS Roma,12,57,23.7,27,€8.05m,€459.05m,Olimpico di Roma,73.261 Seats,€150.47m,€166.35m,€-15.88m,Eusebio Di Francesco;Claudio Ranieri,,Robin Olsen;Antonio Mirante;Lorenzo Crisanto;Daniel Fuzato;Stefano Greco;Andrea Romagnoli;Matteo Cardinali;Konstantinos Manolas;Juan Jesus;Federico Fazio;Marcano;Elio Capradossi;William Bianda;Matías Nani;Riccardo Cargnelutti;Aleksandar Kolarov;Luca Pellegrini;Davide Santon;Moustapha Seck;Lorenzo Valeau;Francesco Semeraro;Alessandro Florenzi;Rick Karsdorp;Andrea Paolelli;Bryan Cristante;Steven Nzonzi;Maxime Gonalons;Daniele De Rossi;Andrea Marcucci;Salvatore Pezzella;Kevin Strootman;Gerson;Alessandro Bordin;Emanuele Spinozzi;Nicolò Zaniolo;Lorenzo Pellegrini;Javier Pastore;Ante Coric;Christian D'Urso;Lorenzo Di Livio;Alessio Riccardi;Stephan El Shaarawy;Justin Kluivert;Diego Perotti;Ludovico D'Orazio;Keba Coly;Gianmarco Cangiano;Cengiz Ünder;Daniele Verde;Mirko Antonucci;Patrik Schick;Edin Dzeko;Grégoire Defrel;Ezequiel Ponce;Umar Sadiq;Zan Celar;Edoardo Soleri,6.0
331,75,Italy,Serie A,2018,Atalanta BC,800,88,22.7,29,€4.18m,€367.68m,Gewiss Stadium,21.747 Seats,€25.06m,€60.80m,€-35.74m,Gian Piero Gasperini,,Pierluigi Gollini;Marco Sportiello;Etrit Berisha;Boris Radunović;Marco Carnesecchi;Alessandro Santopadre;Francesco Rossi;Alessandro Turrin;Stefano Mazzini;Roberto Taliento;Gianluca Mancini;Rafael Tolói;José Luis Palomino;Berat Djimsiti;Roger Ibañez;Marco Varnier;Andrea Masiello;Davide Bettella;Emanuele Suagher;Anton Kresic;Alberto Dossena;Andrea Boffelli;Riccardo Gatti;Stefano Marchetti;Alberto Alari;Matteo Salvi;Caleb Okoli;Arkadiusz Reca;Ali Adnan;Fabio Eguelfi;Patrick Asmah;Lorenzo Migliorelli;Enrico Zanoni;Timothy Castagne;Hans Hateboer;Federico Mattiello;Alberto Almici;Enrico Del Prato;Alessandro Eleuteri;Christian Mora;Alberto Carminati;Bryan Cristante;Marten de Roon;Marco Carraro;Nicolas La Vigna;Thomas Bolis;Franck Kessié;Remo Freuler;Nicolas Haas;Luca Valzania;Matteo Pessina;Filippo Melegoni;Davide Agazzi;Andrea Colpani;Alessandro Mallamo;Tommaso Tentoni;Isnik Alimi;Mario Pugliese;Roberto Ranieri;Modou Badjie;Denis Hergheligiu;Federico Chiossi;Mbaye Seck;Nicolò Fazzi;Robin Gosens;Gabriel Lunetta;Eyob Zambataro;Josip Ilicic;Mario Pasalic;Papu Gómez;Musa Barrow;Christian Capone;Nicolò Cambiaghi;Emiliano Rigoni;Marco D'Alessandro;Dejan Kulusevski;Tiziano Tulissi;Lorenzo Peli;Duván Zapata;Andrea Petagna;Andreas Cornelius;Luca Vido;Marco Tumminello;Gaetano Monachello;Emmanuel Latte Lath;Simone Mazzocchi;Giacomo Parigi;Roberto Piccoli,3.0
332,75,Italy,Serie A,2018,ACF Fiorentina,430,56,22.9,36,€5.63m,€315.33m,Artemio Franchi,43.147 Seats,€43.39m,€60.77m,€-17.38m,Stefano Pioli;Vincenzo Montella,,Alban Lafont;Bartlomiej Dragowski;Pietro Terracciano;Michele Cerofolini;Federico Brancolini;Simone Ghidotti;Nikola Milenkovic;Germán Pezzella;Vitor Hugo;Jacob Rasmussen;Federico Ceccherini;David Hancko;Luca Ranieri;Petko Hristov;Georgios Antzoulas;Pierluigi Pinto;Cristiano Biraghi;Maximiliano Olivera;Luca Zanon;Lorenzo Venuti;Vincent Laurini;Kevin Diks;Gabriele Ferrarini;Jordan Veretout;Christian Nörgaard;Andrés Schetino;Marco Benassi;Gerson;Edimilson Fernandes;Szymon Zurkowski;Bryan Dabo;Gaetano Castrovilli;Sebastián Cristóforo;Nicky Beloko;Luzayadio Bangu;Amidu Salifu;Erald Lakti;Riccardo Saponara;Kevin Mirallas;Valentin Eysseric;Marco Meli;Federico Chiesa;Marko Pjaca;Riccardo Sottil;Rafik Zekhnini;Jaime Báez;Christian Koffi;Giuseppe Caso;Tòfol Montiel;Mattia Trovato;Cyril Théréau;Giovanni Simeone;Luis Muriel;Dusan Vlahovic;Gabriele Gori;Martin Graiciar,16.0
333,75,Italy,Serie A,2018,SS Lazio,398,57,24.4,33,€5.11m,€291.15m,Olimpico di Roma,73.261 Seats,€38.60m,€51.28m,€-12.68m,Simone Inzaghi,Italian Cup winner,Thomas Strakosha;Ivan Vargic;Silvio Proto;Guido Guerrieri;Marius Adamonis;Marco Alia;Alessio Furlanetto;Francesco Acerbi;Luiz Felipe;Wallace;Bastos;Patric;Martín Cáceres;Jorge Silva;Sergio Kalaj;Nicolò Armini;Jordan Lukaku;Stefan Radu;Riza Durmisi;Lorenzo Filippini;Adam Marusic;Tiago Casasola;Djavan Anderson;Dusan Basta;Giorgio Spizzichino;Mauro Zitelli;Lucas Leiva;Milan Badelj;Danilo Cataldi;Joseph Minala;Alessio Bianchi;Sergej Milinkovic-Savic;Luis Alberto;Valon Berisha;Alessandro Murgia;Marco Parolo;Rômulo;Bruno Jordão;Edoardo Rezzi;Abukar Mohamed;Roberto De Angelis;Senad Lulic;André Anderson;Davide Di Gennaro;Luan Capanni;Ricardo Kishna;Pedro Neto;Mattia Sprocati;Cristiano Lombardi;Daniel Bezziccheri;Alessandro Cerbara;Joaquín Correa;Ciro Immobile;Felipe Caicedo;Simone Palombi;Alessandro Rossi;Mamadou Tounkara,8.0
334,75,Italy,Serie A,2018,US Sassuolo,6574,59,23.8,15,€4.10m,€242.05m,Mapei Stadium - Città del Tricolore,21.584 Seats,€50.38m,€53.97m,€-3.59m,Roberto De Zerbi,,Andrea Consigli;Giacomo Satalino;Gianluca Pegolo;Merih Demiral;Gian Marco Ferrari;Marlon;Giangiacomo Magnani;Mauricio Lemos;Timo Letschert;Edoardo Goldaniga;Luca Ravanelli;Leonardo Fontanesi;Martin Erlic;Stefano Ferraresi;Rogério;Cristian Dell'Orco;Riccardo Marchizza;Alessandro Tripaldelli;Federico Peluso;Raffaele Celia;Andrea Masetti;Pol Lirola;Claud Adjapong;Leonardo Sernicola;Manuel Locatelli;Mehdi Bourabia;Luca Mazzitelli;Francesco Magnanelli;Andrea Ghion;Stefano Sensi;Alfred Duncan;Francesco Cassata;Davide Frattesi;Simone Missiroli;Filippo Bandinelli;Jérémie Broh;Marco Pinato;Giovanni Sbrissa;Marius Marin;Giacomo Zecca;Kevin-Prince Boateng;Filip Djuricic;Jérémie Boga;Federico Di Francesco;Antonino Ragusa;Nicholas Pierini;Andrea Cisco;Matteo Politano;Domenico Berardi;Jens Odgaard;Federico Ricci;Enrico Brignola;Giacomo Raspadori;Khouma Babacar;Marcello Trotta;Gianluca Scamacca;Ettore Gliozzi;Alessandro Matri;Pietro Cianci,11.0
335,75,Italy,Serie A,2018,Torino FC,416,62,23.7,29,€3.86m,€239.23m,Stadio Olimpico Grande Torino,28.177 Seats,€17.20m,€53.15m,€-35.95m,Walter Mazzarri,,Salvatore Sirigu;Vanja Milinković-Savić;Andrea Zaccagno;Salvador Ichazo;Tommaso Cucchietti;Antonio Rosati;Luca Gemello;Armando Izzo;Nicolas N'Koulou;Lyanco;Kevin Bonifazi;Koffi Djidji;Bremer;Carlão;Alessandro Buongiorno;Emiliano Moretti;Erick Ferigra;Edoardo Bianchi;Cristian Ansaldi;Danilo Avelar;Federico Giraudo;Matteo Procopio;Andrea Sana;Sulaiman Oyewale;Emanuele Valerio;Ola Aina;Lorenzo De Silvestri;Alessandro Fiordaliso;Stephane Singo;Lorenzo Carissoni;Shady Oukhadda;Filippo Gilli;Gianluca Piccoli;Tomás Rincón;Samuel Gustafson;Mirko Valdifiori;Soualiho Meïté;Daniele Baselli;Sasa Lukic;Jacopo Segre;Ben Lhassine Kone;Michel Adopo;Matteo Rossetti;Nathan Buaka;Adem Ljajić;Roberto Soriano;Mattia Aramu;Álex Berenguer;Vincenzo Millico;Iago Falque;Vittorio Parigini;Simone Edera;Filippo Berardi;Andrea Belotti;M'Baye Niang;Simone Zaza;Lucas Boyé;Vitalie Damascan;Leonardo Candellone;Nicola Rauti;Manuel De Luca;Karlo Butic,7.0
336,75,Italy,Serie A,2018,UC Sampdoria,1038,59,23.5,30,€3.67m,€216.75m,Luigi Ferraris,36.348 Seats,€90.12m,€56.45m,+€33.67m,Marco Giampaolo,,Emil Audero;Vid Belec;Rafael Cabral;Wladimiro Falcone;Andrea Tozzo;Titas Krapikas;Giacomo Piccardo;Joachim Andersen;Omar Colley;Lorenzo Tonelli;Alex Ferrari;Lorenco Simic;Álex Pastor;Erasmo Mulè;Tommaso Farabegoli;Maxime Leverbe;Filippo Oliana;Nicola Murru;Vasco Regini;Júnior Tavares;Bartosz Bereszynski;Michal Tomic;Cristian Hadžiosmanović;Carlo Romei;Albin Ekdal;David Ivan;Alessandro Gabbani;Dennis Praet;Karol Linetty;Ronaldo Vieira;Jacopo Sala;Édgar Barreto;Leonardo Capezzi;Antonio Palumbo;Denis Baumgartner;Roberto Criscuolo;Simone Trimboli;Gabriele Rolando;Jakub Jankto;Gastón Ramírez;Riccardo Saponara;Valerio Verre;Mohamed Bahlouli;Federico Furlan;João Ricciulli;Gianluca Caprari;Ognjen Stijepovic;Manolo Gabbiadini;Grégoire Defrel;Dawid Kownacki;Fabio Quagliarella;Federico Bonazzoli;Giacomo Vrioni;Marco Sau;Abou Diop;Ibourahima Baldé;Antonio Di Nardo;Domenico Cuomo;Jamie Yayi Mpie,9.0
337,75,Italy,Serie A,2018,Udinese Calcio,410,56,24.7,41,€3.59m,€201.20m,Dacia Arena,25.144 Seats,€13.53m,€52.90m,€-39.37m,Davide Nicola;Igor Tudor;Julio Velázquez,,Alex Meret;Juan Musso;Simone Scuffet;Orestis Karnezis;Nícolas;Samuele Perisan;Manuel Gasparini;Semuel Pizzignacco;Samir Caetano;William Troost-Ekong;Bram Nuytinck;Ben Wilmot;Molla Wagué;Nicholas Opoku;Gabriele Angella;Sebastien De Maio;Danilo;Mauro Coppolaro;Pawel Bochniewicz;Francisco Sierralta;Filip Vasko;Giuseppe Pezzella;Marvin Zeegelaar;Ali Adnan;Jens Stryger Larsen;Hidde ter Avest;Svante Ingelsson;Rolando Mandragora;Sandro;Valon Behrami;Simone Pontisso;Rodrigo de Paul;Seko Fofana;Mamadou Coulibaly;Andrija Balic;Emmanuel Badu;Panagiotis Kone;Emil Hallfredsson;Gaspar Iñíguez;Thomas Battistella;Jakub Jankto;Antonin Barak;Petar Micin;Darwin Machís;Ignacio Pussetto;Marco D'Alessandro;Aly Malle;Ryder Matos;Kevin Lasagna;Stefano Okaka;Riad Bajic;Lukasz Teodorczyk;Felipe Vizeu;Stipe Perica;Emanuele Rovini;Miloš Bočić,12.0
338,75,Italy,Serie A,2018,Genoa CFC,252,69,23.8,35,€2.78m,€191.73m,Luigi Ferraris,34.901 Seats,€84.36m,€59.07m,+€25.29m,Davide Ballardini;Ivan Juric;Cesare Prandelli,,Ionut Radu;Jandrei;Lukas Zima;Federico Marchetti;Rok Vodisek;Marco Albertoni;Alessio Rollandi;Alessandro Russo;Cristian Romero;Davide Biraschi;Lisandro López;Ervin Zukanovic;Koray Günter;Jawad El Yamiq;Luca Rossettini;Marcos Curado;Nicolás Spolli;Luigi Carillo;Marco Soprano;Giorgio Altare;Fallou Njie;Gianni Palmese;Domenico Criscito;Giuseppe Pezzella;Pedro Pereira;Paolo Ghiglione;Antonio Candela;Ivan Lakicevic;Federico Valietti;Mario Ierardi;Massimo Tazzer;Luca Mazzitelli;Ivan Radovanovic;Sandro;Esteban Rolón;Miguel Veloso;Lorenzo Callegari;Davide Sibilia;Nicolò Rovella;Stefano Sturaro;Lukas Lerager;Daniel Bessa;Oscar Hiljemark;Rômulo;Stephane Omeonga;Filip Jagiello;Mattia Zennaro;Petar Brlek;András Schäfer;Alessandro Quaini;Michele Bruzzo;Mariano Bernardini;Darko Lazovic;Iuri Medeiros;Nicola Dalmonte;Thomas Rodríguez;Luca Zanimacchia;Michele Emmausso;Goran Pandev;Kevin Piscopo;Krzysztof Piatek;Christian Kouamé;Antonio Sanabria;Andrea Favilli;Gianluca Lapadula;Claudio Spinelli;Eddie Salcedo;Raúl Asencio;Franco Ferrari,17.0
339,75,Italy,Serie A,2018,Cagliari Calcio,1390,49,25.9,18,€3.17m,€155.38m,Unipol Domus,16.416 Seats,€7.85m,€22.50m,€-14.65m,Rolando Maran,,Alessio Cragno;Rafael;Riccardo Daga;Simone Aresti;Filippo Romagna;Sebastian Walukiewicz;Luca Ceppitelli;Ragnar Klavan;Fabio Pisacane;Marco Andreolli;Maxime Leverbe;Luca Pellegrini;Marko Pajac;Charalampos Lykogiannis;Matteo Cotali;Fabrizio Cacciatore;Darijo Srna;Simone Pinna;Christian Oliva;Filip Bradaric;Santiago Colombatto;Luca Cigarini;Riccardo Ladinetti;Alessandro Marongiu;Nicolò Barella;Paolo Faragò;Artur Ionita;Alessandro Deiola;Fabrizio Caligara;Daniele Dessena;Simone Padoin;Nunzio Lella;Lucas Castro;Valter Birsa;Riccardo Doratiotto;Roberto Biancu;Diego Farias;Kiril Despodov;Cyril Théréau;Daniele Ragatzu;Leonardo Pavoletti;João Pedro;Alberto Cerri;Kwang-song Han;Niccolò Giannetti;Alessandro Capello;Damir Ceter;Marco Sau;Francesco Verde,15.0
340,75,Italy,Serie A,2018,Bologna FC 1909,1025,48,25.0,28,€2.49m,€119.68m,Stadio Renato Dall’Ara,36.462 Seats,€44.99m,€31.22m,+€13.78m,Siniša Mihajlović;Filippo Inzaghi,,Lukasz Skorupski;Angelo da Costa;Mouhamadou Sarr;Antonio Santurro;Caio Vinicius Pirana;Federico Ravaglia;Lyanco;Filip Helander;Alex Ferrari;Giancarlo González;Sebastien De Maio;Danilo;Gabriele Corbo;Nehuén Paz;Fabrizio Brignani;Mitchell Dijks;Ibrahima Mbaye;Emil Krafth;Federico Mattiello;Arturo Calabresi;Hamza El Kaouakibi;Erick Pulgar;Ádám Nagy;Lorenzo Crisetig;Godfred Donsah;Mattias Svanberg;Andrea Poli;Kingsley Michael;Blerim Dzemaili;Luca Rizzo;Juan Valencia;Mattia Cozzari;Giordano Trovade;Ladislav Krejci;Roberto Soriano;César Falletti;Nicola Sansone;Andrea Vassallo;Riccardo Orsolini;Simone Edera;Orji Okwonkwo;Aaron Mattia Tabacchi;Federico Santander;Felipe Avenatti;Mattia Destro;Diego Falcinelli;Rodrigo Palacio;Simone Rossetti,10.0
341,75,Italy,Serie A,2018,Empoli FC ,749,59,24.1,24,€1.79m,€105.60m,Carlo Castellani,19.847 Seats,€22.90m,€17.30m,+€5.60m,Cristian Bucchi;Aurelio Andreazzoli;Giuseppe Iachini,Relegated from 1st league,Bartlomiej Dragowski;Ivan Provedel;Pietro Terracciano;Andrea Fulignati;Filippo Perucchini;Alessandro Giacomel;Gianluca Saro;Emanuele Fenderico;Jacob Rasmussen;Dimitrios Nikolaou;Simone Romagnoli;Frédéric Veseli;Matías Silvestre;Domenico Maietta;Michal Marcjanik;Lorenzo Polvani;Simone Canestrelli;Marco Curto;Nikola Pejovic;Tommaso Di Renzone;Marko Pajac;Cristian Dell'Orco;Luca Antonelli;Manuel Pasqual;Davide Seminara;Marco Imperiale;Niccolò Ricchi;Giovanni Di Lorenzo;Kevin Diks;Joel Untersee;Davide Zappella;Ismaël Bennacer;Samuele Damiani;Samuele Ricci;Luca Belardinelli;Rade Krunic;Miha Zajc;Afriyie Acquah;Salih Ucan;Leonardo Capezzi;Lorenzo Lollo;Marcel Büchel;Alberto Picchi;Matteo Brighi;Massimiliano Benucci;Hamed Junior Traorè;Tommaso Fantacci;Diego Farias;Manuel Pucciarelli;Alessandro Piu;Antonino La Gumina;Francesco Caputo;Dimitri Oberlin;Samuel Mraz;Levan Mchedlidze;Alejandro Rodríguez;Arnel Jakupovic;Vincenzo Plescia;Eduardo Baldé,18.0
342,75,Italy,Serie A,2018,SPAL,2722,51,25.3,20,€1.91m,€97.40m,Paolo Mazza,16.134 Seats,€1.85m,€21.90m,€-20.05m,Leonardo Semplici,,Alfred Gomis;Vanja Milinković-Savić;Emiliano Viviano;Andrea Fulignati;Giacomo Poluzzi;Demba Thiam;Maurice Gomis;Kevin Bonifazi;Francesco Vicari;Lorenco Simic;Bartosz Salamon;Johan Djourou;Thiago Cionek;Sauli Väisänen;Felipe;Michele Cremonesi;Fabio Della Giovanna;Matteo Salvi;Ricardo Farcas;Thomas Coulange;Vasco Regini;Filippo Costa;Riccardo Mastrilli;Manuel Lazzari;Lorenzo Dickmann;Lazar Nikolic;Federico Viviani;Everton Luiz;Pasquale Schiattarella;Mirko Valdifiori;Salvatore Esposito;Karolis Uzela;Jasmin Kurtic;Alessandro Murgia;Simone Missiroli;Marko Jankovic;Mattia Valoti;Mattia Vitale;Shaka Mawuli Eklu;Alessandro Bellemo;Andrea Rizzo Pinna;Mohamed Fares;Gabriel Strefezza;Marco Spina;Andrea Petagna;Gabriele Moncini;Alberto Paloschi;Mattia Finotto;Mirco Antenucci;Sergio Floccari;Jacopo Murano,13.0
343,75,Italy,Serie A,2018,Parma Calcio 1913,130,70,25.6,19,€1.37m,€95.75m,Ennio Tardini,22.352 Seats,€596k,€20.40m,€-19.81m,Roberto D'Aversa,,Luigi Sepe;Gabriel Brazão;Pierluigi Frattali;Michele Nardi;Andrea Dini;Fabrizio Bagheria;Alessandro Bastoni;Riccardo Gagliolo;Simone Iacoponi;Bruno Alves;Francisco Sierralta;Alessandro Minelli;Stefano Scognamillo;Lorenzo Saporetti;Valerio Di Cesare;Riccardo Santovito;Emmanuele Matino;Andrea Di Maggio;Federico Dimarco;Massimo Gobbi;Juan Ramos;Giacomo Ricci;Cristian Cauz;Giovanni Pinto;Marcello Gazzola;Lorenzo Adorni;Yves Kouadio;Leo Stulac;Matteo Scozzarella;Antonio Junior Vacca;Alberto Grassi;Juraj Kucka;José Machín;Alessandro Deiola;Antonino Barillà;Jacopo Dezi;Manuel Scavone;Luca Rigoni;Abdou Diakhate;Luigi Scaglia;Lorenzo Simonetti;Giuseppe Carriero;Francesco Giorno;Gianni Munari;Vincenzo Mustacciolo;Drissa Camara;Alessio Da Cruz;Marco Frediani;Gervinho;Antonio Di Gaudio;Nicolás Schiappacasse;Francesco Golfo;Sebastiano Longo;Amato Ciciretti;Jonathan Biabiany;Mattia Sprocati;Luca Siligardi;Yves Baraye;Cristian Galano;Davide Mastaj;Federico Pelle;Roberto Inglese;Fabio Ceravolo;Manuel Nocciolini;Francesco Galuppini;Matteo Luigi Brunori;Emanuele Calaiò;Facundo Lescano;Carl Davordzie;Redi Kasa,14.0
344,75,Italy,Serie A,2018,Chievo Verona,862,68,24.7,32,€804k,€54.70m,Marcantonio Bentegodi,31.045 Seats,€17.62m,€9.47m,+€8.15m,Lorenzo D'Anna;Domenico Di Carlo;Gian Piero Ventura,Relegated from 1st league,Adrian Semper;Stefano Sorrentino;Andrea Seculin;Alessandro Confente;Lorenzo Sarini;Filippo Pavoni;Michele Bragantini;Elia Caprile;Mattia Bani;Federico Barba;Martin Valjent;Nenad Tomović;Luca Rossettini;Marco Andreolli;Strahinja Tanasijevic;Bostjan Cesar;Matteo Solini;Michele Rigione;Edoardo Sbampato;Davide Mansi;Thadée Kaleba;Cesare Pogliano;Davide Savi;Giovanni Nuti;Ansoumana Sané;Angelo Ndrecka;Fabio Depaoli;Ezequiel Schelotto;Fabrizio Cacciatore;Kevin Yamga;Michele Troiani;Andrea Magrini;Nicolas Frey;Assane Dioussé;Ivan Radovanovic;Nicola Rigoni;Nicola Danieli;Joel Obi;Perparim Hetemaj;Giovanni Di Noia;Gianluca Gaudino;Malick Mbaye;Yusupha Bobb;Massimo Bertagnoli;Mauro Burruchaga;Ibrahim Karamoko;Mehdi Léris;Sofian Kiyine;Emanuele Giaccherini;Pawel Jaroszynski;Valter Birsa;Lucas Piazon;Luca Garritano;Victor;Musa Juwara;Emanuel Vignato;Manuel Pucciarelli;Mariusz Stepinski;Riccardo Meggiorini;Alejandro Rodríguez;Filip Djordjevic;Michael Fabbro;Ngissah Bismark;Andrea Isufaj;Sergej Grubac;Sergio Pellissier;Lorenzo Rivi;Damir Bartulovic,20.0
