id,name,appearances,goals,asists,yellow_cards,second_yellow_cards,red_cards,minutes_played,goals_conceded,clean_sheets
364233,sidy-sarr,15.0,1,-,2,-,-,813',,
412829,leo-petrot,27.0,1,-,-,-,-,2.265',,
413112,aurelien-tchouameni,50.0,5,3,13,1,-,4.231',,
450050,jean-ricner-bellegarde,38.0,2,3,5,-,-,2.395',,
524986,franklin-wadja,25,1,-,4,-,-,1.172',,
704270,sambou-soumano,33,16,-,2,-,-,1.260',,
272644,jordan-tell,30,7,1,3,-,-,1.271',,
238635,julien-fabri,,,,,,,,,
119085,loris-benito,14,-,-,4,-,-,1.066',,
435485,luiz-araujo,31,6,5,8,-,-,2.433',,
566221,bilal-hadraoui,8,-,-,1,-,-,554',,
371148,lenny-vallier,32,2,3,4,-,-,2.259',,
235540,oussama-tannane,12,1,-,3,-,-,553',,
620912,theo-vermot,4,-,,-,-,-,303',1,3
414908,marshall-munetsi,24,5,2,7,-,-,1.883',,
392276,timothee-taufflieb,34,1,1,4,-,-,2.651',,
265763,thierry-ambrose,34,7,3,5,-,-,2.364',,
694509,moussa-diarra,31,-,1,2,-,-,1.566',,
238584,mehdi-tahrat,29,1,-,7,-,-,2.528',,
292818,jonathan-bamba,39,1,4,6,-,-,3.081',,
568183,ivan-martinez,10,-,,2,-,-,900',20,2
483453,josue-dorrio,33,2,2,3,-,-,2.360',,
71835,jon-ander-serantes,26,-,,3,-,-,2.340',18,13
64363,dani-castellano,31,-,-,4,-,-,2.549',,
646734,tomas-mendes,2,-,-,-,-,-,14',,
396145,pepe-mena,29,3,-,6,-,-,1.648',,
288453,antonio-dominguez,22,2,1,3,-,-,1.627',,
287178,ruben-sanchez,50,15,-,9,-,1,3.092',,
73180,martin-mantovani,27,3,-,6,-,-,2.278',,
197135,joseba-zaldua,35,-,3,8,-,-,2.009',,
423443,alex-centelles,23,-,1,3,-,-,1.603',,
372051,sergio-bermejo,36,3,2,4,-,-,2.182',,
627287,carlo-garcia,36,3,2,6,-,-,2.649',,
177467,gerard-moreno,27,13,6,3,-,-,1.910',,
156808,unai-bustinza,14,-,-,4,1,-,792',,
251046,einar-galilea,33,2,-,8,-,-,2.873',,
150948,recio,22,1,-,5,-,-,1.422',,
430579,idrissa-doumbia,21,-,-,6,-,-,1.333',,
393436,aly-abeid,14,-,-,2,-,-,789',,
142027,pablo-hervias,6,-,-,-,-,-,69',,
483742,antonio-perera,33,-,1,16,-,-,2.757',,
14132,pepe,33,1,2,10,-,1,2.723',,
282409,marcos-lavin,-,-,,-,-,-,-,-,-
408472,josep-calavera,15,-,-,1,-,-,649',,
150788,yahia-al-shehri,20,1,2,-,-,-,528',,
458466,franchu,8,-,-,1,-,-,174',,
521455,julio-alonso,35,1,4,12,-,-,2.925',,
281979,sergi-gonzalez,16,1,1,2,-,-,943',,
51587,pedro-leon,41,9,1,11,-,-,3.353',,
153236,vicente-gomez,31,4,-,9,-,-,2.682',,
146227,jasper-cillessen,17,-,,1,-,-,1.458',29,3
289257,jon-guridi,9,2,-,-,-,-,290',,
27992,luka-modric,45,3,12,7,-,-,3.435',,
129693,gaku-shibasaki,34,3,1,5,-,-,2.369',,
8538,tiago-mendes,,,,,,,,,
497663,mujaid-sadick,33,2,-,2,-,1,2.610',,
177046,ruben-duarte,34,-,5,11,1,-,2.630',,
627277,jose-manuel,23,1,-,6,-,-,1.373',,
357884,fernando-calero,18,-,-,4,-,-,1.264',,
221321,joaquin-fernandez,26,-,1,8,-,-,2.092',,
461631,juan-carlos-arana,38,16,4,7,-,-,2.677',,
332612,emmanuel-boateng,,,,,,,,,
65230,sergio-busquets,51,3,1,14,-,-,4.420',,
548618,adrian-tellado,,,,,,,,,
448344,oscar-melendo,24,-,1,-,-,-,1.206',,
15983,juan-rodriguez,,,,,,,,,
513031,antonio-sanchez,33,1,-,4,-,-,1.858',,
625657,unai-marrero,24,-,,4,-,-,2.152',19,11
341713,diego-conde,1,-,,-,-,-,5',-,1
165467,stole-dimitrievski,33,-,,1,-,-,2.951',39,10
5404,jeremy-mathieu,,,,,,,,,
300168,mikel-vesga,39,2,2,6,2,-,1.879',,
590690,victor-garcia,15,-,2,1,-,-,1.125',,
568148,mario-soriano,33,5,3,2,-,-,1.945',,
542819,milutin-osmajic,29,8,-,6,-,1,1.163',,
835794,pedro-benito,33,4,1,3,-,-,1.264',,
26065,miguel-angel-moya,,,,,,,,,
261502,paulino-de-la-fuente,38,5,2,10,-,-,2.451',,
429309,jordan-holsgrove,35,4,1,7,-,-,3.079',,
361104,sergino-dest,31,-,3,3,-,-,2.040',,
411177,alberto-redondo,,,,,,,,,
28285,dani-pacheco,21,2,2,2,-,-,968',,
495601,victor-gomez,37,-,5,8,1,-,3.021',,
402002,mamady-diarra,26,1,-,5,-,-,1.176',,
505674,sergio-camello,37,15,4,6,-,-,2.913',,
76273,manu-garcia,24,-,1,5,1,-,1.589',,
841121,john-joe-patrick-finn,-,-,-,-,-,-,-,,
867426,unai-ayala,,,,,,,,,
315289,myrto-uzuni,46,22,9,7,-,-,3.211',,
176285,isaac-cuenca,,,,,,,,,
652332,oscar-aranda,33,9,1,7,-,-,2.110',,
429901,paul-akouokou,11,-,-,3,-,1,752',,
100131,william-carvalho,49,4,5,8,-,-,2.937',,
372246,carlos-soler,38,12,5,5,-,-,2.936',,
396115,eliseo-falcon,35,4,-,7,-,-,2.828',,
247366,marcos-mauro,12,1,1,2,-,-,857',,
503032,edu-frias,9,-,,2,-,-,802',19,1
423440,martin-zubimendi,47,3,2,7,-,-,3.323',,
251846,david-carmona,30,1,4,2,-,-,2.288',,
256680,juanpi,16,4,4,6,-,-,1.303',,
713632,angel-jimenez,7,-,,-,-,-,630',5,4
49500,roberto-rosales,28,1,3,5,-,-,2.153',,
188838,bruno-gonzalez,21,-,-,6,-,-,1.575',,
158704,jon-ander-garrido,13,1,1,4,-,-,381',,
941867,mario-dominguez,2,-,-,-,-,-,112',,
396340,oscar-clemente,23,1,1,3,-,-,1.000',,
296227,ivan-marquez,34,-,-,6,-,1,2.937',,
81998,jaime-romero,11,1,2,-,-,-,758',,
85372,enric-saborit,41,3,-,5,-,-,3.307',,
281755,ivan-alejo,24,2,4,7,-,-,1.265',,
311435,ferni,14,1,2,2,-,-,996',,
455339,aitor-lorea,3,2,-,-,-,-,254',,
359210,alfa-semedo,31,-,-,8,1,2,1.754',,
205569,mickael-malsa,27,2,4,7,-,-,1.223',,
58474,nikola-vujadinovic,29,2,-,6,-,-,2.501',,
714313,jose-salinas,,,,,,,,,
160506,josip-radosevic,36,2,1,2,-,1,2.834',,
248330,chema-rodriguez,20,-,-,6,-,1,1.152',,
26199,verza,,,,,,,,,
59343,manu-herrera,33,-,,1,-,-,2.970',16.0,23
7717,jose-antonio-reyes,,,,,,,,,
568157,yeremy-pino,40,7,4,6,-,-,2.222',,
336731,nacho-gil,28,1,-,1,-,1,1.352',,
89297,rodrigo-battaglia,31,-,-,5,1,-,1.406',,
67082,vitolo,7,-,-,-,-,-,216',,
66106,sergio-canales,48,8,12,7,-,-,3.766',,
630989,ricardo-visus,14,-,-,3,-,-,877',,
73319,alberto-de-la-bella,17,-,1,2,-,-,1.277',,
55240,mauro-dos-santos,15,-,-,6,1,-,1.349',,
114130,fabio-espinho,28,7,5,6,-,-,1.580',,
913539,estanis-pedrola,12,1,1,3,-,-,402',,
709969,ilias-akhomach,22,3,-,4,1,1,1.321',,
120095,jose-campana,20,2,2,6,-,1,1.418',,
442816,fran-gamez,37,-,7,8,1,-,3.093',,
211395,mauricio-cuero,8,-,-,-,-,-,376',,
268670,gerard-gumbau,37,-,6,8,-,1,2.309',,
221899,leo-baptistao,30,7,2,3,-,1,1.537',,
344457,lazar-carevic,9,-,,-,-,-,810',20.0,-
260662,oscar-whalley,31,-,,2,-,-,2.820',39.0,7
238032,andres-prieto,19,-,,-,-,-,1.695',19.0,8
549069,diego-altube,24,-,,2,-,-,2.160',31.0,6
404688,waldo-rubio,12,2,1,2,-,-,330',,
248738,sergio-herrera,37,-,,3,-,-,3.330',49.0,12
35939,ezequiel-garay,,,,,,,,,
258475,nikola-maras,19,-,-,5,-,-,1.326',,
213260,ruben-garcia,38,1,6,1,-,-,2.420',,
29124,aritz-aduriz,,,,,,,,,
171165,mamadou-kone,7,-,1,1,-,-,83',,
356196,iago-indias,27,1,-,9,-,-,2.034',,
217886,oscar-romero,46,2,10,6,-,-,3.172',,
625047,benat-prados,33,3,-,10,1,-,2.715',,
571079,facundo-garcia,24,-,-,8,-,-,1.069',,
217145,bicho,37,1,1,4,-,-,3.065',,
65331,michel-herrero,36,4,3,9,-,-,1.641',,
281769,mario-hermoso,34,2,1,8,-,1,2.467',,
523977,miguel-baeza,16,-,1,-,-,-,524',,
251897,asier-villalibre,20,2,-,-,-,-,549',,
69660,jonas-ramalho,6,-,-,-,-,-,500',,
129386,zouhair-feddal,26,-,1,7,-,-,1.982',,
291039,quique-fornos,27,-,1,5,-,1,2.059',,
254903,quique-cebria,,,,,,,,,
293383,eric-montes,31,1,1,8,-,1,1.497',,
557149,kang-in-lee,34,1,3,3,1,-,1.542',,
633169,nil-garrido,,,,,,,,,
31909,toni-kroos,45,3,3,6,-,-,3.399',,
25319,momo,,,,,,,,,
255888,roberto-nunez,15,-,-,2,-,2,438',,
45912,sergio-alvarez,,,,,,,,,
102146,edgar-badia,24,-,,2,-,-,2.160',35.0,5
623023,carles-marco,-,-,-,-,-,-,-,,
593480,aymane-mourid,27,2,-,6,2,-,1.581',,
4192,rafael-van-der-vaart,,,,,,,,,
242548,fede-cartabia,17,9,4,2,-,-,1.199',,
424784,luis-suarez,38,8,4,6,-,-,2.900',,
110366,sergio-araujo,31,12,3,1,-,-,2.260',,
214770,borja-lopez,21,-,-,4,-,-,1.651',,
208890,samu-garcia,,,,,,,,,
238717,pablo-perez,19,-,1,1,1,-,361',,
455056,imanol-garcia,40,-,-,9,-,-,2.434',,
371998,vinicius-junior,52,22,20,7,-,-,4.272',,
158863,inigo-martinez,34,4,-,10,1,1,2.994',,
77707,emre-colak,17,-,-,1,-,-,435',,
568158,javi-lopez,11,-,-,2,-,-,594',,
531825,sergio-benito,33,7,4,-,-,-,2.484',,
857939,chinchu,-,-,-,-,-,-,-,,
42373,diego-alves,8,-,,-,-,-,695',13.0,1
30584,juan-manuel-vargas,,,,,,,,,
192736,sabin-merino,33,2,1,4,-,-,1.634',,
186891,alex-martinez,31,-,-,4,-,-,2.727',,
443222,marc-cardona,25,2,2,-,-,-,885',,
74557,raul-baena,17,3,5,8,1,-,1.478',,
282722,alex-collado,17,2,1,1,-,-,1.025',,
74294,nemanja-gudelj,28,-,-,7,-,-,1.550',,
254290,raphael-dwamena,3,-,1,1,-,-,260',,
939445,alex-primo,1,-,,-,-,-,90',1.0,-
786438,jony-alamo,12,-,1,1,-,-,467',,
285322,federico-ricca,19,1,1,2,-,-,857',,
44699,antunes,34,3,6,12,-,-,2.847',,
351892,matheus-fernandes,27,-,-,5,-,-,1.345',,
8060,carl-medjani,,,,,,,,,
162652,filip-malbasic,11,-,-,-,-,-,317',,
339820,amath-ndiaye,21,-,1,5,-,-,995',,
495752,taichi-hara,29,8,3,6,-,-,2.025',,
77262,michel-macedo,30,-,1,2,-,-,2.076',,
628496,dani-villahermosa,31,5,-,9,1,-,2.672',,
200558,petros,18,1,-,4,-,-,1.560',,
271988,borja-fernandez,38,1,1,4,-,-,2.358',,
390823,eric-curbelo,35,2,1,9,-,-,2.930',,
357540,gustavo-quezada,4,1,-,1,-,-,176',,
74232,matias-aguirregaray,31,-,2,3,-,-,2.431',,
54155,mariano,44,-,5,9,-,-,3.176',,
399779,chuca,24,5,4,2,-,-,1.389',,
775605,pablo-barrios,10,2,1,-,-,-,884',,
85320,cristian-galas,25,-,1,7,-,-,1.879',,
562742,leo-roman,5,-,,-,-,-,450',7,1
58281,simao,,,,,,,,,
64484,manucho,,,,,,,,,
129515,chuli,27,1,-,7,-,-,956',,
844637,marc-pubill,29,1,1,4,-,-,1.882',,
37906,david-cobeno,,,,,,,,,
311287,jose-antonio-martinez,34,-,-,5,-,1,2.857',,
326363,andre-moreira,36,-,,3,-,-,3.240',55,5
476352,renan-lodi,42,4,5,5,-,-,1.836',,
65489,javi-castellano,31,1,1,7,-,-,2.579',,
52345,didier-digard,,,,,,,,,
89318,borja-ekiza,3,-,-,1,1,-,261',,
139336,paulo-oliveira,43,2,-,8,-,-,3.534',,
63463,daniel-wass,22,1,1,7,-,-,1.828',,
527698,kike-perez,29,3,2,3,-,-,1.064',,
741285,ferran-quetglas,-,-,,-,-,-,-,-,-
7593,fernando-navarro,,,,,,,,,
412542,ricard-pujol,19,-,-,4,-,-,1.124',,
892217,eneko-ortiz,,,,,,,,,
253153,alvaro-traver,24,2,2,3,-,-,1.336',,
35541,roberto-santamaria,24,-,,1,-,-,2.099',33,3
309980,federico-varela,22,-,3,-,-,-,1.006',,
52469,mikel-san-jose,28,1,-,4,-,-,1.740',,
73222,eloi-amagat,3,-,-,2,-,-,275',,
610461,luismi-cruz,33,5,5,5,-,-,2.156',,
625014,julen-agirrezabala,36,-,,1,-,-,3.270',42,9
58112,omar-ramos,13,1,2,1,-,1,1.080',,
263843,matias-nahuel,4,-,-,2,-,-,89',,
71918,david-ferreiro,25,1,1,4,-,-,1.149',,
60289,rajko-brezancic,-,-,-,-,-,-,-,,
182581,tonny-vilhena,32,3,2,8,-,-,2.104',,
401922,samuel-chukwueze,38,7,3,4,-,-,1.767',,
268949,borja-lasso,,,,,,,,,
125931,tono-garcia,36,-,3,6,-,1,2.676',,
809639,koffi,4,-,1,1,-,-,168',,
628461,iker-recio,2,-,-,-,-,-,91',,
176067,borja-valle,23,4,3,3,-,-,1.387',,
356197,alfonso-pedraza,41,4,7,3,-,-,2.369',,
477238,sergio-arribas,9,-,-,-,-,-,215',,
249274,sergio-llamas,29,7,3,1,-,-,1.641',,
631223,antonio-aranda,28,4,5,2,-,-,1.832',,
47647,gorka-elustondo,,,,,,,,,
396328,luis-perea,18,-,-,3,-,-,760',,
668179,carlos-alvarez,28,2,2,6,-,-,1.206',,
617059,pablo-cunat,20,-,,-,-,-,1.800',22,5
355627,sergio-akieme,32,1,2,4,-,1,2.514',,
7914,carlos-kameni,,,,,,,,,
284872,alvaro-bravo,15,-,-,-,-,-,669',,
398131,cristian-rivero,3,-,,-,-,-,270',6,-
184767,ximo-navarro,18,-,-,4,-,1,1.350',,
13038,arthur-boka,,,,,,,,,
25412,pedro-lopez,,,,,,,,,
50487,christian-santos,10,1,-,-,-,-,232',,
596884,adrian-butzke,30,9,1,8,-,-,1.887',,
70946,xisco-campos,20,-,-,7,-,-,1.523',,
35560,mikel-gonzalez,14,-,-,1,-,-,1.082',,
411928,zaka,18,3,-,5,-,-,771',,
461623,alberto-rodenas,31,12,-,1,-,-,2.174',,
534376,marco-moreno,-,-,-,-,-,-,-,,
197545,ander-capa,1,-,-,-,-,-,3',,
569866,roberto-lopez,28,4,1,3,-,-,1.607',,
629511,pablo-ramon,28,-,-,10,2,-,2.339',,
45256,jean-sylvain-babin,32,1,-,5,-,-,2.775',,
65318,jaume-costa,28,-,5,6,-,1,2.054',,
248870,jorge-mediavilla,-,-,,-,-,-,-,-,-
142033,adrian-ortola,6,-,,1,-,1,536',4,2
171068,helder-lopes,34,1,3,11,-,-,2.700',,
374055,dragan-rosic,16,-,,2,-,2,1.309',18,8
887054,cheikh-diamanka,-,-,-,-,-,-,-,,
72319,marc-pedraza,13,-,-,4,-,-,474',,
225462,jose-mari,11,-,-,2,1,-,380',,
405398,takefusa-kubo,31,2,3,4,-,-,1.769',,
727136,ivi-lopez,1,-,-,-,-,-,90',,
37501,imanol-agirretxe,,,,,,,,,
127554,nacho-martinez,35,2,6,6,-,-,2.778',,
57935,alvaro-gimenez,37,5,3,4,-,-,2.170',,
291247,dejan-drazic,40,9,6,3,-,-,1.858',,
711638,fran-delgado,34,-,1,2,-,-,2.083',,
74418,jackson-martinez,,,,,,,,,
129753,victor-rodriguez,,,,,,,,,
725201,nacho-pastor,21,-,-,1,-,-,1.254',,
140776,yannick-carrasco,44,6,7,5,-,1,3.302',,
563335,zourdine-thior,16,1,3,-,-,-,939',,
311440,gorka-zabarte,8,-,-,2,-,-,296',,
583607,william-de-camargo,35,4,3,5,-,-,2.234',,
617081,diego-lopez,-,-,-,-,-,-,-,,
90451,ivan-marcone,42,1,1,12,-,-,2.447',,
82503,aridane-hernandez,16,-,-,1,-,-,1.235',,
331505,oscar-mingueza,27,-,2,2,-,-,1.338',,
505493,diego-pampin,34,1,4,2,-,-,2.825',,
320259,sito,31,2,3,4,-,-,2.109',,
676042,juanlu-sanchez,36,5,2,8,-,1,2.779',,
930415,antonio-gomis,2,-,,-,-,-,180',2,1
252667,fali,31,-,2,8,-,-,2.042',,
383153,kelechi-nwakali,21,-,-,5,-,-,1.243',,
316884,dominik-greif,2,-,,1,-,-,210',3,1
282725,dani-lorenzo,,,,,,,,,
632741,iker-losada,26,3,1,3,-,-,1.390',,
207924,jozabed-sanchez,29,-,3,9,-,-,1.896',,
382773,jonathan-toro,32,3,3,7,-,-,2.229',,
81532,celso-borges,22,2,6,2,-,-,1.540',,
684299,enaut-mendia,,,,,,,,,
480883,miguel-de-la-fuente,24,1,2,3,-,-,883',,
710679,iker-benito,32,5,-,6,-,-,2.240',,
63040,oier-sanjurjo,28,1,-,3,-,-,915',,
282411,marcos-llorente,40,-,3,8,-,-,3.247',,
882772,alvaro-bastida,28,1,-,1,-,-,1.630',,
340864,jaume-grau,15,2,1,4,-,-,889',,
25316,ruben-castro,42,20,7,3,-,-,3.186',,
133089,felipe-gutierrez,38,3,3,9,-,1,2.424',,
59248,miguel-lopes,11,-,-,4,-,-,725',,
51504,jaime-jimenez,,,,,,,,,
944124,lass-sangare,-,-,-,-,-,-,-,,
74954,saul-berjon,31,-,5,-,-,-,1.571',,
373683,diego-alende,36,-,-,9,-,-,2.901',,
223725,munir-el-haddadi,25,3,-,3,-,-,1.052',,
72315,javi-marquez,,,,,,,,,
96540,alfredo-ortuno,44,10,4,1,-,-,1.314',,
255508,inaki-williams,44,8,6,6,-,-,3.291',,
618809,manu-sanchez,34,1,3,5,-,-,2.350',,
422460,dani-gomez,30,8,3,1,-,-,1.181',,
283170,inaki-pena,17,-,,2,-,-,1.530',19,5
221295,borja-galan,33,1,-,4,1,-,1.366',,
284454,ivan-rodriguez,20,-,-,3,-,-,1.342',,
217144,aleix-febas,25,2,1,3,-,-,1.687',,
342385,guido-rodriguez,47,2,3,11,1,-,3.842',,
65237,andreu-fontas,32,2,-,7,-,1,2.818',,
527972,mourad-el-ghezouani,37,10,3,11,-,-,3.238',,
54231,isma-lopez,12,-,-,2,-,-,593',,
401530,eder-militao,50,2,3,9,-,1,4.496',,
29051,manolo-reina,21,-,,5,-,1,1.885',26,8
705808,max-svensson,35,9,-,7,1,-,2.321',,
396324,carlos-isaac,19,1,-,5,1,-,1.540',,
18006,michael-krohn-dehli,,,,,,,,,
139915,aleksandar-katai,47,32,14,8,-,-,3.526',,
449844,mohamed-ezzarfani,19,1,-,-,-,1,707',,
138803,francisco-portillo,40,3,8,3,-,-,2.693',,
630998,jose-calderon,17,-,1,6,-,-,1.255',,
533568,nahuel-tenaglia,14,-,-,2,-,-,1.073',,
326416,dani-calvo,41,1,-,8,-,-,3.522',,
634460,alex-balboa,1,-,-,-,-,-,62',,
13872,ze-castro,16,-,-,3,-,-,1.339',,
204102,xavi-quintilla,18,1,1,2,-,-,1.277',,
225593,pere-milla,36,8,3,6,1,-,1.947',,
216464,carlos-fernandez,,,,,,,,,
72484,manu-barreiro,37,8,-,4,-,-,1.564',,
223720,jose-aurelio-suarez,38,-,,4,-,-,3.450',34,15
262689,uche-agbo,34,1,2,4,-,-,2.204',,
623521,juanmi-latasa,31,13,1,9,-,-,2.386',,
611426,matias-arezo,8,-,-,1,-,-,156',,
390688,juan-iglesias,22,-,1,1,-,-,886',,
250358,iban-salvador,14,-,2,7,1,-,708',,
482179,alex-mozo,,,,,,,,,
337066,toni-villa,40,5,4,5,-,-,2.354',,
94308,marko-dmitrovi%C4%87,9,-,,-,-,-,870',6,6
466783,arnau-tenas,18,-,,2,-,-,1.620',21,4
344393,lumor,12,-,1,1,-,-,623',,
297194,ivan-villar,12,-,,-,-,-,1.110',22,1
262365,antonio-puertas,34,7,1,4,-,-,2.316',,
202981,jose-artiles,33,5,2,7,-,-,2.888',,
249471,saul-garcia,2,-,-,-,-,-,93',,
22969,gabi,,,,,,,,,
140436,lei-wu,43,15,3,1,-,-,1.775',,
399357,manuel-nieto,26,4,3,3,-,-,1.217',,
634116,yoel-ramirez,2,-,,-,-,-,210',3,-
66112,keko-gontan,36,6,4,7,-,-,1.930',,
305957,dani-molina,34,1,-,5,-,-,2.348',,
126516,antonio-luna,13,1,-,1,-,-,429',,
221316,lucas-vazquez,41,3,-,4,-,-,2.509',,
351746,rafa-navarro,12,-,1,2,-,1,968',,
295414,adrian-marin,33,4,2,4,-,-,2.682',,
495600,alvaro-garcia,27,1,-,9,-,-,2.279',,
368582,pablo-fernandez,37,5,-,5,-,-,2.114',,
422466,javi-hernandez,41,3,1,10,-,-,3.572',,
203378,zakaria-bakkali,,,,,,,,,
284890,jose-luis-trapaga,,,,,,,,,
282371,ivi-lopez,45,22,13,2,-,-,3.435',,
333323,filip-manojlovic,2,-,,-,-,-,180',5,-
445631,joan-monterde,34,1,-,9,-,-,2.839',,
537373,valentino-fattore,31,2,1,7,-,-,2.574',,
187530,leonardo-koutris,13,-,1,1,-,-,784',,
510325,blas-alonso,33,1,-,7,-,-,2.461',,
58884,nacho-fernandez,42,3,-,9,-,-,2.535',,
427683,josua-mejias,15,-,-,1,-,-,1.304',,
62611,sergio-mora,,,,,,,,,
707271,charlie-perez,-,-,,-,-,-,-,-,-
70898,chechu-dorado,32,-,-,1,-,-,2.598',,
766552,alberto-flores,8,-,,2,-,-,720',5,5
524010,oier-zarraga,37,1,-,6,-,-,1.325',,
705815,gori,5,-,-,2,-,-,249',,
228584,david-simon,18,-,1,-,-,-,1.431',,
632495,josep-gaya,4,2,-,-,-,-,359',,
281989,luis-milla,36,3,4,4,-,-,2.883',,
72189,alex-bergantinos,36,1,2,3,-,-,2.847',,
622623,sergio-bono,10,2,-,2,-,-,655',,
340206,andoni-lopez,32,-,2,2,-,-,2.314',,
158997,amro-tarek,25,1,-,3,-,1,1.921',,
93935,sergio-escudero,29,2,1,6,-,-,1.546',,
105899,guido-pizarro,33,2,2,4,1,1,2.829',,
408471,javi-puado,33,5,1,5,-,-,2.462',,
140808,davy-roef,20,-,,-,-,-,1.830',12,11
320466,tropi,19,1,4,1,-,-,829',,
298602,jhon-mondragon,11,1,-,1,-,1,583',,
833884,rafael-romero,1,-,,-,-,-,90',2,-
34870,roberto-soldado,20,6,2,7,1,1,816',,
283489,luca-zidane,13,-,,-,-,1,1.126',17,2
373353,pablo-larrea,22,-,-,4,-,1,903',,
379530,carlos-doncel,21,2,-,1,-,-,663',,
162027,david-gil,5,-,,-,-,-,480',2,4
348425,miguel-cardoso,34,7,3,3,-,-,1.619',,
255496,asier-etxaburu,22,1,2,-,-,-,371',,
7983,cani,,,,,,,,,
545647,sergio-carreira,40,1,3,4,-,-,3.194',,
357628,alfon-gonzalez,35,8,2,2,-,-,2.140',,
29178,nino,,,,,,,,,
268957,jose-matos,34,-,1,6,-,-,2.522',,
114060,enric-gallego,39,10,5,10,-,-,2.747',,
57693,mario-fernandez,22,-,,4,-,1,1.935',38,2
44065,esteban-granero,,,,,,,,,
74229,koke,43,1,3,7,-,-,3.357',,
167291,gabriel-pires,46,9,10,10,-,1,3.563',,
354359,julen-lopez,26,2,-,9,-,1,2.083',,
378947,marc-vito,2,-,,1,-,-,210',4,-
374081,aitor-bunuel,14,-,-,1,-,-,720',,
16635,juanfran-torres,,,,,,,,,
249303,dennis-eckert-ayensa,25,2,5,3,-,-,1.630',,
455348,victor-san-bartolome,16,-,-,4,-,-,858',,
89618,xabi-irureta,2,-,,-,-,-,180',1,1
282672,benito-ramirez,33,4,3,3,-,1,1.623',,
72522,luuk-de-jong,29,7,1,1,-,-,937',,
250845,jose-maria-gimenez,33,1,1,8,-,1,2.763',,
568156,antonio-pacheco,38,5,3,6,-,-,1.812',,
7501,juan-carlos-valeron,,,,,,,,,
351478,mikel-oyarzabal,33,15,4,1,-,1,2.548',,
7512,borja-fernandez,,,,,,,,,
548111,alex-baena,45,5,7,17,1,-,3.236',,
96533,youssef-el-arabi,51,23,4,3,-,-,2.922',,
355397,victor-pastrana,34,4,4,2,-,-,2.504',,
711628,pablo-perez,15,2,-,5,-,-,934',,
561613,joan-garcia,4,-,,-,-,-,287',6,-
970493,ivan-sanz,-,-,,-,-,-,-,-,-
119878,toni-dovale,11,2,4,-,-,-,497',,
247909,rufo,20,1,3,3,-,-,1.192',,
167228,raul-lizoain,39,-,,1,-,-,3.510',59,7
249466,alex-campos,,,,,,,,,
609361,jose-fontan,12,2,-,4,-,-,490',,
570421,nico-melamed,33,1,1,4,1,-,1.196',,
260740,ivan-arboleda,8,-,,1,-,-,720',11,3
268958,juan-munoz,32,4,3,1,-,-,1.192',,
527838,alex-petxa,19,-,-,4,-,-,488',,
322917,dani-ndi,7,-,-,1,-,-,110',,
461858,jose-alonso-lara,35,2,3,8,-,-,2.325',,
397676,dani-cardenas,24,-,,3,-,-,2.160',46,5
289287,imanol-sarriegi,17,1,-,2,-,-,1.054',,
495627,alvaro-fernandez,5,-,,-,-,-,447',13,1
632499,pablo-galvez,-,-,-,-,-,-,-,,
60410,marcos-acuna,41,1,4,13,-,-,2.991',,
295082,jon-sillero,23,-,-,5,-,1,1.863',,
27924,antonio-rukavina,4,-,-,-,-,-,390',,
221986,hector-hernandez,33,-,5,6,-,-,2.789',,
289236,jon-bautista,27,3,1,4,-,-,1.320',,
284884,oscar-rodriguez,33,-,1,3,-,-,1.548',,
288318,adrian-embarba,34,-,2,5,-,-,2.129',,
122043,hector-herrera,37,-,1,9,-,-,1.851',,
201861,juan-carlos-real,19,1,-,1,-,-,689',,
819590,jose-salinas,39,6,4,1,-,-,3.373',,
175921,alex-menendez,16,1,-,3,-,-,1.343',,
745461,luca-koleosho,3,-,-,-,-,-,34',,
188651,patrick-twumasi,15,7,1,3,-,-,1.255',,
7922,sergio-garcia,,,,,,,,,
352567,jeison-lucumi,41,10,7,6,-,1,2.662',,
628498,jofre-carreras,22,3,1,4,-,-,1.200',,
708388,adrian-corral,7,-,-,1,-,-,487',,
718032,stephane-keller,,,,,,,,,
90800,diego-rodriguez,34,-,,5,-,-,2.994',33,11
37892,ion-ansotegi,,,,,,,,,
513972,juan-flere,16,-,,1,-,-,1.361',18,6
44412,bruno-soriano,,,,,,,,,
327126,anuar,37,4,2,4,-,-,1.214',,
548031,yusuf-demir,23,1,-,2,-,-,949',,
853290,gustavo-abizanda,13,-,-,1,-,-,506',,
718190,jorge-cofrades,,,,,,,,,
221309,oscar-plano,35,3,4,4,-,1,2.255',,
378293,yangel-herrera,23,1,1,6,1,-,1.650',,
341110,franco-cervi,36,6,5,6,-,-,1.998',,
970490,oscar-medina,-,-,,-,-,-,-,-,-
85500,juan-villar,14,2,-,1,-,1,404',,
481084,marcos-andre,36,4,3,5,-,-,1.326',,
591916,aitor-paredes,30,3,1,9,-,-,2.676',,
284854,carles-alena,33,1,2,6,-,1,2.339',,
262391,lluis-lopez,33,-,-,4,-,-,2.231',,
341266,dario-ramos,27,-,,-,-,-,2.430',18,15
387321,felipe-chacartegui,31,-,3,10,-,-,2.180',,
348549,alex-garcia,,,,,,,,,
258374,vinicius-araujo,33,2,-,8,-,-,1.238',,
57229,paulinho,24,6,1,2,-,-,1.537',,
